what,kind,bundleId,bundleVersion,description,time
error,log,,,"DDMS files not found: /Applications/Eclipse/Eclipse.app/Contents/MacOS/platform-tools/adb /Applications/Eclipse/Eclipse.app/Contents/MacOS/tools/hprof-conv /Applications/Eclipse/Eclipse.app/Contents/MacOS/tools/traceview ",1351104551792
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1351104551884
started,bundle,eclipseme.core.hooks,1.6.5,"eclipseme.core.hooks",1351104551929
started,bundle,eclipseme.core,1.7.9,"eclipseme.core",1351104551937
started,bundle,eclipseme.ui,1.7.8,"eclipseme.ui",1351104551957
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351104553506
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1351104559220
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351104562885
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1351104563595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104566397
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1351104569742
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1351104569839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104570654
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351104570880
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351104570979
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351104572969
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351104573330
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1351104597354
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1351104597395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104629219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104644144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351104650068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104652571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104715075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104719649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104737929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104761181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104763286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104769989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104798859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104801679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104822709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351104825743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351104900177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104903321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104933560
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1351104972458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351104972533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104979371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351104979559
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351104979612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351104999870
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105002213
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105005993
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105007639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351105014795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351105070427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105072854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105088396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351105092412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105094013
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351105406393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105406516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105408644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105480807
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105483239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105495787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105501006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105522690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105522821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105522900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105524646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105531688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105531846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105531929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105534176
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105534384
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105534452
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105536433
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105537965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105539709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105609307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105622246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105643533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105656328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105671096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105696914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105698918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105699048
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105699111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1351105704191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105705339
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105706508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105711600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105759072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351105760987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105791552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105809765
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105915740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105927241
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105928013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105936127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105936236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1351105941429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105950435
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1351105955598
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1351105955881
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1351105956119
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1351105956534
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1351105956818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105963088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351105964478
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105978501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105982610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351105995854
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351105997369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106009871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106018644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106022496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106033987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351106040354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106045341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106049198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106070838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106147457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106149255
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106285408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106285496
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106287369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106326823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106329389
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106340776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106340873
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106341543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106343664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106345333
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106552702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106552811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106554866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106556450
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106563608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106566550
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106566577
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106567535
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106569037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106574165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106576000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351106576039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106577841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106582325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106583973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106594448
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1351106594508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106612136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106614398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106618373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351106621334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106624969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106629985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351106633899
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106642771
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106644679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351106646454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106657192
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106664290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106664408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106665337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106669628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106673227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106732270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351106737911
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106745426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106752112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106776099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106796874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106814984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106848815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106853271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106857811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106858704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106866354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351106867742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351106877719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106955182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106958840
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351106974279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106974366
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351106974956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351106978503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351106980587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107040490
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351107042636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351107045651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107048494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107122366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351107126723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107129948
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351107435847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107435943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107446030
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1351107451304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107454427
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1351107454490
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351107456097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107467438
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1351107661107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107661188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107666386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107668163
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351107668401
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1351107669278
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1351107669292
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1351107669306
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1351107669324
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1351107669328
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1351107669331
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1351107669331
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1351107669331
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1351107669340
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1351107669340
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1351107669350
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1351107669369
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1351107669406
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1351107669406
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1351107669406
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1351107669407
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1351107669408
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1351107669412
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1351107669430
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1351107669445
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1351110227586
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1351110227588
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1351110227589
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1351110227590
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1351110227590
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1351110227591
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1351110227592
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1351110227592
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1351110227593
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1351110227594
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1351110227595
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1351110227595
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1351110227596
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1351110227597
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1351110227597
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1351110227598
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1351110227599
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1351110227600
